Direction,Year,Country,Religion,Count,Percent,Region,level,countrycode
Outgoing,2000,Cambodia,Muslim,"20,000",5.1,Asia-Pacific,1,116
Outgoing,2000,Cambodia,Other,"< 10,000",0.4,Asia-Pacific,1,116
Outgoing,2000,Cambodia,Unaffiliated,"50,000",10,Asia-Pacific,1,116
Outgoing,2000,Cameroon,All,"170,000",100,Sub-Saharan Africa,1,120
Outgoing,2000,Cameroon,Buddhist,"< 10,000",0.1,Sub-Saharan Africa,1,120
Outgoing,2000,Cameroon,Christian,"110,000",63.3,Sub-Saharan Africa,1,120
Outgoing,2000,Cameroon,Hindu,"< 10,000",0,Sub-Saharan Africa,1,120
Outgoing,2000,Cameroon,Jew,"< 10,000",0,Sub-Saharan Africa,1,120
Outgoing,2000,Cameroon,Muslim,"40,000",24.4,Sub-Saharan Africa,1,120
Outgoing,2000,Cameroon,Other,"< 10,000",4.7,Sub-Saharan Africa,1,120
Outgoing,2000,Cameroon,Unaffiliated,"10,000",7.5,Sub-Saharan Africa,1,120
Outgoing,2000,Canada,All,"1,200,000",100,North America,1,124
Outgoing,2000,Canada,Buddhist,"20,000",1.3,North America,1,124
Outgoing,2000,Canada,Christian,"790,000",66.3,North America,1,124
Outgoing,2000,Canada,Hindu,"10,000",1,North America,1,124
Outgoing,2000,Canada,Jew,"60,000",4.9,North America,1,124
Outgoing,2000,Canada,Muslim,"10,000",1.1,North America,1,124
Outgoing,2000,Canada,Other,"30,000",2.4,North America,1,124
Outgoing,2000,Canada,Unaffiliated,"270,000",22.9,North America,1,124
Outgoing,2000,Cape Verde,All,"130,000",100,Sub-Saharan Africa,1,132
Outgoing,2000,Cape Verde,Buddhist,"< 10,000",0.1,Sub-Saharan Africa,1,132
Outgoing,2000,Cape Verde,Christian,"110,000",82.2,Sub-Saharan Africa,1,132
Outgoing,2000,Cape Verde,Hindu,"< 10,000",1.8,Sub-Saharan Africa,1,132
Outgoing,2000,Cape Verde,Jew,"< 10,000",0.1,Sub-Saharan Africa,1,132
Outgoing,2000,Cape Verde,Muslim,"< 10,000",7,Sub-Saharan Africa,1,132
Outgoing,2000,Cape Verde,Other,"< 10,000",2.5,Sub-Saharan Africa,1,132
Outgoing,2000,Cape Verde,Unaffiliated,"< 10,000",6.4,Sub-Saharan Africa,1,132
Outgoing,2000,Cayman Islands,All,"< 10,000",100,Latin America-Caribbean,1,136
Outgoing,2000,Cayman Islands,Buddhist,"< 10,000",0,Latin America-Caribbean,1,136
Outgoing,2000,Cayman Islands,Christian,"< 10,000",41.9,Latin America-Caribbean,1,136
Outgoing,2000,Cayman Islands,Hindu,"< 10,000",3.3,Latin America-Caribbean,1,136
Outgoing,2000,Cayman Islands,Jew,"< 10,000",2.6,Latin America-Caribbean,1,136
Outgoing,2000,Cayman Islands,Muslim,"< 10,000",1.4,Latin America-Caribbean,1,136
Outgoing,2000,Cayman Islands,Other,"< 10,000",17,Latin America-Caribbean,1,136
Outgoing,2000,Cayman Islands,Unaffiliated,"< 10,000",33.5,Latin America-Caribbean,1,136
Outgoing,2000,Central African Republic,All,"60,000",100,Sub-Saharan Africa,1,140
Outgoing,2000,Central African Republic,Buddhist,"< 10,000",0.1,Sub-Saharan Africa,1,140
Outgoing,2000,Central African Republic,Christian,"20,000",43.5,Sub-Saharan Africa,1,140
Outgoing,2000,Central African Republic,Hindu,"< 10,000",0.9,Sub-Saharan Africa,1,140
Outgoing,2000,Central African Republic,Jew,"< 10,000",0,Sub-Saharan Africa,1,140
Outgoing,2000,Central African Republic,Muslim,"30,000",48.2,Sub-Saharan Africa,1,140
Outgoing,2000,Central African Republic,Other,"< 10,000",3.8,Sub-Saharan Africa,1,140
Outgoing,2000,Central African Republic,Unaffiliated,"< 10,000",3.5,Sub-Saharan Africa,1,140
Outgoing,2000,Sri Lanka,All,"1,000,000",100,Asia-Pacific,1,144
Outgoing,2000,Sri Lanka,Buddhist,"190,000",19,Asia-Pacific,1,144
Outgoing,2000,Sri Lanka,Christian,"140,000",14.3,Asia-Pacific,1,144
Outgoing,2000,Sri Lanka,Hindu,"250,000",25.3,Asia-Pacific,1,144
Outgoing,2000,Sri Lanka,Jew,"< 10,000",0,Asia-Pacific,1,144
Outgoing,2000,Sri Lanka,Muslim,"340,000",34.1,Asia-Pacific,1,144
Outgoing,2000,Sri Lanka,Other,"30,000",2.8,Asia-Pacific,1,144
Outgoing,2000,Sri Lanka,Unaffiliated,"40,000",4.4,Asia-Pacific,1,144
Outgoing,2000,Chad,All,"240,000",100,Sub-Saharan Africa,1,148
Outgoing,2000,Chad,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,148
Outgoing,2000,Chad,Christian,"110,000",47.2,Sub-Saharan Africa,1,148
Outgoing,2000,Chad,Hindu,"< 10,000",0,Sub-Saharan Africa,1,148
Outgoing,2000,Chad,Jew,"< 10,000",0,Sub-Saharan Africa,1,148
Outgoing,2000,Chad,Muslim,"120,000",48.7,Sub-Saharan Africa,1,148
Outgoing,2000,Chad,Other,"< 10,000",2.6,Sub-Saharan Africa,1,148
Outgoing,2000,Chad,Unaffiliated,"< 10,000",1.5,Sub-Saharan Africa,1,148
Outgoing,2000,Chile,All,"530,000",100,Latin America-Caribbean,1,152
Outgoing,2000,Chile,Buddhist,"< 10,000",1.2,Latin America-Caribbean,1,152
Outgoing,2000,Chile,Christian,"420,000",77.7,Latin America-Caribbean,1,152
Outgoing,2000,Chile,Hindu,"< 10,000",0.1,Latin America-Caribbean,1,152
Outgoing,2000,Chile,Jew,"< 10,000",1.9,Latin America-Caribbean,1,152
Outgoing,2000,Chile,Muslim,"< 10,000",0.1,Latin America-Caribbean,1,152
Outgoing,2000,Chile,Other,"10,000",2.2,Latin America-Caribbean,1,152
Outgoing,2000,Chile,Unaffiliated,"90,000",16.9,Latin America-Caribbean,1,152
Outgoing,2000,China,All,"6,400,000",100,Asia-Pacific,1,156
Outgoing,2000,China,Buddhist,"1,110,000",17.4,Asia-Pacific,1,156
Outgoing,2000,China,Christian,"980,000",15.2,Asia-Pacific,1,156
Outgoing,2000,China,Hindu,"20,000",0.4,Asia-Pacific,1,156
Outgoing,2000,China,Jew,"< 10,000",0.1,Asia-Pacific,1,156
Outgoing,2000,China,Muslim,"30,000",0.5,Asia-Pacific,1,156
Outgoing,2000,China,Other,"120,000",1.9,Asia-Pacific,1,156
Outgoing,2000,China,Unaffiliated,"4,130,000",64.6,Asia-Pacific,1,156
Outgoing,2000,Colombia,All,"1,480,000",100,Latin America-Caribbean,1,170
Outgoing,2000,Colombia,Buddhist,"< 10,000",0,Latin America-Caribbean,1,170
Outgoing,2000,Colombia,Christian,"1,330,000",89.4,Latin America-Caribbean,1,170
Outgoing,2000,Colombia,Hindu,"< 10,000",0.1,Latin America-Caribbean,1,170
Outgoing,2000,Colombia,Jew,"10,000",1,Latin America-Caribbean,1,170
Outgoing,2000,Colombia,Muslim,"< 10,000",0.1,Latin America-Caribbean,1,170
Outgoing,2000,Colombia,Other,"20,000",1.6,Latin America-Caribbean,1,170
Outgoing,2000,Colombia,Unaffiliated,"110,000",7.7,Latin America-Caribbean,1,170
Outgoing,2000,Comoros,All,"70,000",100,Sub-Saharan Africa,1,174
Outgoing,2000,Comoros,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,174
Outgoing,2000,Comoros,Christian,"10,000",19.3,Sub-Saharan Africa,1,174
Outgoing,2000,Comoros,Hindu,"< 10,000",0,Sub-Saharan Africa,1,174
Outgoing,2000,Comoros,Jew,"< 10,000",0,Sub-Saharan Africa,1,174
Outgoing,2000,Comoros,Muslim,"60,000",75.6,Sub-Saharan Africa,1,174
Outgoing,2000,Comoros,Other,"< 10,000",1.9,Sub-Saharan Africa,1,174
Outgoing,2000,Comoros,Unaffiliated,"< 10,000",3.1,Sub-Saharan Africa,1,174
Outgoing,2000,Mayotte,All,"< 10,000",100,Sub-Saharan Africa,1,175
Outgoing,2000,Mayotte,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,175
Outgoing,2000,Mayotte,Christian,"< 10,000",37.2,Sub-Saharan Africa,1,175
Outgoing,2000,Mayotte,Hindu,"< 10,000",0,Sub-Saharan Africa,1,175
Outgoing,2000,Mayotte,Jew,"< 10,000",0,Sub-Saharan Africa,1,175
Outgoing,2000,Mayotte,Muslim,"< 10,000",56.4,Sub-Saharan Africa,1,175
Outgoing,2000,Mayotte,Other,"< 10,000",4.1,Sub-Saharan Africa,1,175
Outgoing,2000,Mayotte,Unaffiliated,"< 10,000",2.3,Sub-Saharan Africa,1,175
Outgoing,2000,Republic of the Congo,All,"140,000",100,Sub-Saharan Africa,1,178
Outgoing,2000,Republic of the Congo,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,178
Outgoing,2000,Republic of the Congo,Christian,"100,000",73.4,Sub-Saharan Africa,1,178
Outgoing,2000,Republic of the Congo,Hindu,"< 10,000",0,Sub-Saharan Africa,1,178
Outgoing,2000,Republic of the Congo,Jew,"< 10,000",0.3,Sub-Saharan Africa,1,178
Outgoing,2000,Republic of the Congo,Muslim,"10,000",10.1,Sub-Saharan Africa,1,178
Outgoing,2000,Republic of the Congo,Other,"< 10,000",4.3,Sub-Saharan Africa,1,178
Outgoing,2000,Republic of the Congo,Unaffiliated,"20,000",11.8,Sub-Saharan Africa,1,178
Outgoing,2000,Democratic Republic of the Congo,All,"900,000",100,Sub-Saharan Africa,1,180
Outgoing,2000,Democratic Republic of the Congo,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,180
Outgoing,2000,Democratic Republic of the Congo,Christian,"810,000",89.5,Sub-Saharan Africa,1,180
Outgoing,2000,Democratic Republic of the Congo,Hindu,"< 10,000",0.1,Sub-Saharan Africa,1,180
Outgoing,2000,Democratic Republic of the Congo,Jew,"< 10,000",0,Sub-Saharan Africa,1,180
Outgoing,2000,Democratic Republic of the Congo,Muslim,"60,000",7.1,Sub-Saharan Africa,1,180
Outgoing,2000,Democratic Republic of the Congo,Other,"10,000",1.3,Sub-Saharan Africa,1,180
Outgoing,2000,Democratic Republic of the Congo,Unaffiliated,"20,000",2,Sub-Saharan Africa,1,180
Outgoing,2000,Cook Islands,All,"20,000",100,Asia-Pacific,1,184
Outgoing,2000,Cook Islands,Buddhist,"< 10,000",1.4,Asia-Pacific,1,184
Outgoing,2000,Cook Islands,Christian,"20,000",83.6,Asia-Pacific,1,184
Outgoing,2000,Cook Islands,Hindu,"< 10,000",1.8,Asia-Pacific,1,184
Outgoing,2000,Cook Islands,Jew,"< 10,000",0.3,Asia-Pacific,1,184
Outgoing,2000,Cook Islands,Muslim,"< 10,000",1.3,Asia-Pacific,1,184
Outgoing,2000,Cook Islands,Other,"< 10,000",0.4,Asia-Pacific,1,184
Outgoing,2000,Cook Islands,Unaffiliated,"< 10,000",11.1,Asia-Pacific,1,184
Outgoing,2000,Costa Rica,All,"110,000",100,Latin America-Caribbean,1,188
Outgoing,2000,Costa Rica,Buddhist,"< 10,000",0.2,Latin America-Caribbean,1,188
Outgoing,2000,Costa Rica,Christian,"90,000",84.8,Latin America-Caribbean,1,188
Outgoing,2000,Costa Rica,Hindu,"< 10,000",0.4,Latin America-Caribbean,1,188
Outgoing,2000,Costa Rica,Jew,"< 10,000",0.5,Latin America-Caribbean,1,188
Outgoing,2000,Costa Rica,Muslim,"< 10,000",0.2,Latin America-Caribbean,1,188
Outgoing,2000,Costa Rica,Other,"< 10,000",1,Latin America-Caribbean,1,188
Outgoing,2000,Costa Rica,Unaffiliated,"10,000",12.8,Latin America-Caribbean,1,188
Outgoing,2000,Croatia,All,"940,000",100,Europe,1,191
Outgoing,2000,Croatia,Buddhist,"< 10,000",0.1,Europe,1,191
Outgoing,2000,Croatia,Christian,"770,000",82.1,Europe,1,191
Outgoing,2000,Croatia,Hindu,"< 10,000",0,Europe,1,191
Outgoing,2000,Croatia,Jew,"< 10,000",0.2,Europe,1,191
Outgoing,2000,Croatia,Muslim,"20,000",1.7,Europe,1,191
Outgoing,2000,Croatia,Other,"< 10,000",0.1,Europe,1,191
Outgoing,2000,Croatia,Unaffiliated,"150,000",15.8,Europe,1,191
Outgoing,2000,Cuba,All,"1,100,000",100,Latin America-Caribbean,1,192
Outgoing,2000,Cuba,Buddhist,"< 10,000",0.2,Latin America-Caribbean,1,192
Outgoing,2000,Cuba,Christian,"700,000",64,Latin America-Caribbean,1,192
Outgoing,2000,Cuba,Hindu,"< 10,000",0.1,Latin America-Caribbean,1,192
Outgoing,2000,Cuba,Jew,"< 10,000",0.1,Latin America-Caribbean,1,192
Outgoing,2000,Cuba,Muslim,"< 10,000",0.1,Latin America-Caribbean,1,192
Outgoing,2000,Cuba,Other,"10,000",1,Latin America-Caribbean,1,192
Outgoing,2000,Cuba,Unaffiliated,"380,000",34.6,Latin America-Caribbean,1,192
Outgoing,2000,Cyprus,All,"160,000",100,Asia-Pacific,1,196
Outgoing,2000,Cyprus,Buddhist,"< 10,000",0.9,Asia-Pacific,1,196
Outgoing,2000,Cyprus,Christian,"100,000",66.7,Asia-Pacific,1,196
Outgoing,2000,Cyprus,Hindu,"< 10,000",0.4,Asia-Pacific,1,196
Outgoing,2000,Cyprus,Jew,"< 10,000",0.1,Asia-Pacific,1,196
Outgoing,2000,Cyprus,Muslim,"30,000",21.5,Asia-Pacific,1,196
Outgoing,2000,Cyprus,Other,"< 10,000",1.1,Asia-Pacific,1,196
Outgoing,2000,Cyprus,Unaffiliated,"10,000",9.3,Asia-Pacific,1,196
Outgoing,2000,Czech Republic,All,"730,000",100,Europe,1,203
Outgoing,2000,Czech Republic,Buddhist,"< 10,000",0.1,Europe,1,203
Outgoing,2000,Czech Republic,Christian,"450,000",60.7,Europe,1,203
Outgoing,2000,Czech Republic,Hindu,"< 10,000",0,Europe,1,203
Outgoing,2000,Czech Republic,Jew,"< 10,000",0.3,Europe,1,203
Outgoing,2000,Czech Republic,Muslim,"< 10,000",0.1,Europe,1,203
Outgoing,2000,Czech Republic,Other,"< 10,000",0.1,Europe,1,203
Outgoing,2000,Czech Republic,Unaffiliated,"280,000",38.6,Europe,1,203
Outgoing,2000,Benin,All,"350,000",100,Sub-Saharan Africa,1,204
Outgoing,2000,Benin,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,204
Outgoing,2000,Benin,Christian,"180,000",51.1,Sub-Saharan Africa,1,204
Outgoing,2000,Benin,Hindu,"< 10,000",0.1,Sub-Saharan Africa,1,204
Outgoing,2000,Benin,Jew,"< 10,000",0,Sub-Saharan Africa,1,204
Outgoing,2000,Benin,Muslim,"120,000",34.8,Sub-Saharan Africa,1,204
Outgoing,2000,Benin,Other,"40,000",10.7,Sub-Saharan Africa,1,204
Outgoing,2000,Benin,Unaffiliated,"10,000",3.3,Sub-Saharan Africa,1,204
Outgoing,2000,Denmark,All,"230,000",100,Europe,1,208
Outgoing,2000,Denmark,Buddhist,"< 10,000",0.5,Europe,1,208
Outgoing,2000,Denmark,Christian,"130,000",55.6,Europe,1,208
Outgoing,2000,Denmark,Hindu,"< 10,000",0.4,Europe,1,208
Outgoing,2000,Denmark,Jew,"< 10,000",1.4,Europe,1,208
Outgoing,2000,Denmark,Muslim,"< 10,000",3.1,Europe,1,208
Outgoing,2000,Denmark,Other,"< 10,000",0.7,Europe,1,208
Outgoing,2000,Denmark,Unaffiliated,"90,000",38.2,Europe,1,208
Outgoing,2000,Dominica,All,"50,000",100,Latin America-Caribbean,1,212
Outgoing,2000,Dominica,Buddhist,"< 10,000",0.7,Latin America-Caribbean,1,212
Outgoing,2000,Dominica,Christian,"40,000",83.5,Latin America-Caribbean,1,212
Outgoing,2000,Dominica,Hindu,"< 10,000",0.3,Latin America-Caribbean,1,212
Outgoing,2000,Dominica,Jew,"< 10,000",0.3,Latin America-Caribbean,1,212
Outgoing,2000,Dominica,Muslim,"< 10,000",0.3,Latin America-Caribbean,1,212
Outgoing,2000,Dominica,Other,"< 10,000",3.3,Latin America-Caribbean,1,212
Outgoing,2000,Dominica,Unaffiliated,"< 10,000",11.6,Latin America-Caribbean,1,212
Outgoing,2000,Dominican Republic,All,"930,000",100,Latin America-Caribbean,1,214
Outgoing,2000,Dominican Republic,Buddhist,"< 10,000",0.5,Latin America-Caribbean,1,214
Outgoing,2000,Dominican Republic,Christian,"840,000",90.1,Latin America-Caribbean,1,214
Outgoing,2000,Dominican Republic,Hindu,"< 10,000",0.2,Latin America-Caribbean,1,214
Outgoing,2000,Dominican Republic,Jew,"< 10,000",0,Latin America-Caribbean,1,214
Outgoing,2000,Dominican Republic,Muslim,"< 10,000",0.1,Latin America-Caribbean,1,214
Outgoing,2000,Dominican Republic,Other,"20,000",1.8,Latin America-Caribbean,1,214
Outgoing,2000,Dominican Republic,Unaffiliated,"70,000",7.2,Latin America-Caribbean,1,214
Outgoing,2000,Ecuador,All,"470,000",100,Latin America-Caribbean,1,218
Outgoing,2000,Ecuador,Buddhist,"< 10,000",0.1,Latin America-Caribbean,1,218
Outgoing,2000,Ecuador,Christian,"440,000",95.3,Latin America-Caribbean,1,218
Outgoing,2000,Ecuador,Hindu,"< 10,000",0,Latin America-Caribbean,1,218
Outgoing,2000,Ecuador,Jew,"< 10,000",0.1,Latin America-Caribbean,1,218
Outgoing,2000,Ecuador,Muslim,"< 10,000",0.4,Latin America-Caribbean,1,218
Outgoing,2000,Ecuador,Other,"< 10,000",0.6,Latin America-Caribbean,1,218
Outgoing,2000,Ecuador,Unaffiliated,"20,000",3.5,Latin America-Caribbean,1,218
Outgoing,2000,El Salvador,All,"990,000",100,Latin America-Caribbean,1,222
Outgoing,2000,El Salvador,Buddhist,"< 10,000",0,Latin America-Caribbean,1,222
Outgoing,2000,El Salvador,Christian,"910,000",91.9,Latin America-Caribbean,1,222
Outgoing,2000,El Salvador,Hindu,"< 10,000",0,Latin America-Caribbean,1,222
Outgoing,2000,El Salvador,Jew,"< 10,000",0.4,Latin America-Caribbean,1,222
Outgoing,2000,El Salvador,Muslim,"< 10,000",0,Latin America-Caribbean,1,222
Outgoing,2000,El Salvador,Other,"< 10,000",0.2,Latin America-Caribbean,1,222
Outgoing,2000,El Salvador,Unaffiliated,"70,000",7.5,Latin America-Caribbean,1,222
Outgoing,2000,Equatorial Guinea,All,"60,000",100,Sub-Saharan Africa,1,226
Outgoing,2000,Equatorial Guinea,Buddhist,"< 10,000",0.1,Sub-Saharan Africa,1,226
Outgoing,2000,Equatorial Guinea,Christian,"40,000",70.9,Sub-Saharan Africa,1,226
Outgoing,2000,Equatorial Guinea,Hindu,"< 10,000",1.3,Sub-Saharan Africa,1,226
Outgoing,2000,Equatorial Guinea,Jew,"< 10,000",0,Sub-Saharan Africa,1,226
Outgoing,2000,Equatorial Guinea,Muslim,"< 10,000",13.9,Sub-Saharan Africa,1,226
Outgoing,2000,Equatorial Guinea,Other,"< 10,000",7.9,Sub-Saharan Africa,1,226
Outgoing,2000,Equatorial Guinea,Unaffiliated,"< 10,000",5.9,Sub-Saharan Africa,1,226
Outgoing,2000,Ethiopia,All,"480,000",100,Sub-Saharan Africa,1,231
Outgoing,2000,Ethiopia,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,231
Outgoing,2000,Ethiopia,Christian,"210,000",44.2,Sub-Saharan Africa,1,231
Outgoing,2000,Ethiopia,Hindu,"< 10,000",0.7,Sub-Saharan Africa,1,231
Outgoing,2000,Ethiopia,Jew,"50,000",10.5,Sub-Saharan Africa,1,231
Outgoing,2000,Ethiopia,Muslim,"200,000",41,Sub-Saharan Africa,1,231
Outgoing,2000,Ethiopia,Other,"10,000",2.1,Sub-Saharan Africa,1,231
Outgoing,2000,Ethiopia,Unaffiliated,"< 10,000",1.5,Sub-Saharan Africa,1,231
Outgoing,2000,Eritrea,All,"530,000",100,Sub-Saharan Africa,1,232
Outgoing,2000,Eritrea,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,232
Outgoing,2000,Eritrea,Christian,"100,000",19.2,Sub-Saharan Africa,1,232
Outgoing,2000,Eritrea,Hindu,"< 10,000",0,Sub-Saharan Africa,1,232
Outgoing,2000,Eritrea,Jew,"< 10,000",0,Sub-Saharan Africa,1,232
Outgoing,2000,Eritrea,Muslim,"430,000",80,Sub-Saharan Africa,1,232
Outgoing,2000,Eritrea,Other,"< 10,000",0,Sub-Saharan Africa,1,232
Outgoing,2000,Eritrea,Unaffiliated,"< 10,000",0.8,Sub-Saharan Africa,1,232
Outgoing,2000,Estonia,All,"150,000",100,Europe,1,233
Outgoing,2000,Estonia,Buddhist,"< 10,000",1.3,Europe,1,233
Outgoing,2000,Estonia,Christian,"60,000",40.3,Europe,1,233
Outgoing,2000,Estonia,Hindu,"< 10,000",1.3,Europe,1,233
Outgoing,2000,Estonia,Jew,"< 10,000",2.4,Europe,1,233
Outgoing,2000,Estonia,Muslim,"< 10,000",4,Europe,1,233
Outgoing,2000,Estonia,Other,"< 10,000",0.9,Europe,1,233
Outgoing,2000,Estonia,Unaffiliated,"70,000",49.8,Europe,1,233
Outgoing,2000,Faeroe Islands,All,"10,000",100,Europe,1,234
Outgoing,2000,Faeroe Islands,Buddhist,"< 10,000",0.5,Europe,1,234
Outgoing,2000,Faeroe Islands,Christian,"< 10,000",64.9,Europe,1,234
Outgoing,2000,Faeroe Islands,Hindu,"< 10,000",0.4,Europe,1,234
Outgoing,2000,Faeroe Islands,Jew,"< 10,000",1.4,Europe,1,234
Outgoing,2000,Faeroe Islands,Muslim,"< 10,000",7.2,Europe,1,234
Outgoing,2000,Faeroe Islands,Other,"< 10,000",0.9,Europe,1,234
Outgoing,2000,Faeroe Islands,Unaffiliated,"< 10,000",24.7,Europe,1,234
Outgoing,2000,Falkland Islands,All,"< 10,000",100,Latin America-Caribbean,1,238
Outgoing,2000,Falkland Islands,Buddhist,"< 10,000",31.3,Latin America-Caribbean,1,238
Outgoing,2000,Falkland Islands,Christian,"< 10,000",15.2,Latin America-Caribbean,1,238
Outgoing,2000,Falkland Islands,Hindu,"< 10,000",0.9,Latin America-Caribbean,1,238
Outgoing,2000,Falkland Islands,Jew,"< 10,000",0.9,Latin America-Caribbean,1,238
Outgoing,2000,Falkland Islands,Muslim,"< 10,000",8.5,Latin America-Caribbean,1,238
Outgoing,2000,Falkland Islands,Other,"< 10,000",21.8,Latin America-Caribbean,1,238
Outgoing,2000,Falkland Islands,Unaffiliated,"< 10,000",21.3,Latin America-Caribbean,1,238
Outgoing,2000,Fiji,All,"140,000",100,Asia-Pacific,1,242
Outgoing,2000,Fiji,Buddhist,"< 10,000",0.6,Asia-Pacific,1,242
Outgoing,2000,Fiji,Christian,"100,000",69.8,Asia-Pacific,1,242
Outgoing,2000,Fiji,Hindu,"30,000",18.4,Asia-Pacific,1,242
Outgoing,2000,Fiji,Jew,"< 10,000",0.1,Asia-Pacific,1,242
Outgoing,2000,Fiji,Muslim,"< 10,000",5.2,Asia-Pacific,1,242
Outgoing,2000,Fiji,Other,"< 10,000",0.7,Asia-Pacific,1,242
Outgoing,2000,Fiji,Unaffiliated,"< 10,000",5.2,Asia-Pacific,1,242
Outgoing,2000,Finland,All,"340,000",100,Europe,1,246
Outgoing,2000,Finland,Buddhist,"< 10,000",0.1,Europe,1,246
Outgoing,2000,Finland,Christian,"150,000",43.4,Europe,1,246
Outgoing,2000,Finland,Hindu,"< 10,000",0,Europe,1,246
Outgoing,2000,Finland,Jew,"< 10,000",0.5,Europe,1,246
Outgoing,2000,Finland,Muslim,"10,000",3.1,Europe,1,246
Outgoing,2000,Finland,Other,"< 10,000",0.3,Europe,1,246
Outgoing,2000,Finland,Unaffiliated,"180,000",52.5,Europe,1,246
Outgoing,2000,France,All,"1,640,000",100,Europe,1,250
Outgoing,2000,France,Buddhist,"< 10,000",0.4,Europe,1,250
Outgoing,2000,France,Christian,"1,040,000",63.6,Europe,1,250
Outgoing,2000,France,Hindu,"< 10,000",0.4,Europe,1,250
Outgoing,2000,France,Jew,"40,000",2.7,Europe,1,250
Outgoing,2000,France,Muslim,"70,000",4.1,Europe,1,250
Outgoing,2000,France,Other,"< 10,000",0.5,Europe,1,250
Outgoing,2000,France,Unaffiliated,"460,000",28.4,Europe,1,250
Outgoing,2000,French Guiana,All,"< 10,000",100,Latin America-Caribbean,1,254
Outgoing,2000,French Guiana,Buddhist,"< 10,000",1,Latin America-Caribbean,1,254
Outgoing,2000,French Guiana,Christian,"< 10,000",80,Latin America-Caribbean,1,254
Outgoing,2000,French Guiana,Hindu,"< 10,000",0,Latin America-Caribbean,1,254
Outgoing,2000,French Guiana,Jew,"< 10,000",0.1,Latin America-Caribbean,1,254
Outgoing,2000,French Guiana,Muslim,"< 10,000",0.2,Latin America-Caribbean,1,254
Outgoing,2000,French Guiana,Other,"< 10,000",5.8,Latin America-Caribbean,1,254
Outgoing,2000,French Guiana,Unaffiliated,"< 10,000",12.9,Latin America-Caribbean,1,254
Outgoing,2000,French Polynesia,All,"< 10,000",100,Asia-Pacific,1,258
Outgoing,2000,French Polynesia,Buddhist,"< 10,000",1.8,Asia-Pacific,1,258
Outgoing,2000,French Polynesia,Christian,"< 10,000",80.7,Asia-Pacific,1,258
Outgoing,2000,French Polynesia,Hindu,"< 10,000",2.1,Asia-Pacific,1,258
Outgoing,2000,French Polynesia,Jew,"< 10,000",0.4,Asia-Pacific,1,258
Outgoing,2000,French Polynesia,Muslim,"< 10,000",1.6,Asia-Pacific,1,258
Outgoing,2000,French Polynesia,Other,"< 10,000",0.6,Asia-Pacific,1,258
Outgoing,2000,French Polynesia,Unaffiliated,"< 10,000",12.8,Asia-Pacific,1,258
Outgoing,2000,Djibouti,All,"< 10,000",100,Sub-Saharan Africa,1,262
Outgoing,2000,Djibouti,Buddhist,"< 10,000",0.1,Sub-Saharan Africa,1,262
Outgoing,2000,Djibouti,Christian,"< 10,000",30.7,Sub-Saharan Africa,1,262
Outgoing,2000,Djibouti,Hindu,"< 10,000",0,Sub-Saharan Africa,1,262
Outgoing,2000,Djibouti,Jew,"< 10,000",0,Sub-Saharan Africa,1,262
Outgoing,2000,Djibouti,Muslim,"< 10,000",62.8,Sub-Saharan Africa,1,262
Outgoing,2000,Djibouti,Other,"< 10,000",1.8,Sub-Saharan Africa,1,262
Outgoing,2000,Djibouti,Unaffiliated,"< 10,000",4.6,Sub-Saharan Africa,1,262
Outgoing,2000,Gabon,All,"20,000",100,Sub-Saharan Africa,1,266
Outgoing,2000,Gabon,Buddhist,"< 10,000",0.1,Sub-Saharan Africa,1,266
